9488592,348081945
608487,351089125
608487,351087707
6383960,313477698
6383960,311891912
5120632,316305891
9475407,340455084
4140961,197791302
6221037,339201193
4288401,335752199
5957542,335744745
4683874,335738542
1614620,338583594
1090587,332443615
7954950,335733457
7356032,335749501
6927197,338574498
1127104,336983273
7209747,335741625
9031989,330709543
9031989,330712092
3080789,330707333
361834,329093941
1714901,330714308
5167424,329089042
2666782,319516160
2437050,306739785
3151734,319505260
6121952,316295267
562416,321198226
4807037,320063275
9984866,318908090
9668973,318904717
2261829,316290455
4953195,308210131
1980539,304678424
6621169,314534668
3151734,314531551
7886037,309195437
3899709,311884013
3624538,309208431
3624538,301663360
1123105,291984187
1123105,291986895
1123105,302170137
1207173,310315324
1138045,312416799
1138045,312420553
1138045,309201315
6621169,312412354
5319424,309197100
1256895,309205074
4986325,309198435
9615581,306732170
4614699,308222992
275214,304681908
1125835,306728301
9052109,308219864
4956946,302160862
4484559,304685205
7145939,300739364
7958534,302164584
6276671,297775520
3377401,294170973
2353335,292002351
2127818,291998618
2127818,295062483
7279476,289674158
9129810,296773049
1840398,296771700
1629623,293527556
275214,294166736
7017876,291995619
4215110,297770646
2626202,297773681
2542457,291978332
2535682,292005335
2535682,291991182
2535682,291981736
554403,290077380
6816902,290072849
9129810,279664844
3316493,281568492
5167424,285054194
238653,271285252
1472774,279661436
3943057,276214441
1060190,276224810
1060190,271288295
1319048,276221744
1319048,276216079
3633,278608578
3055840,272723177
299250,276212581
1980637,271291498
4953195,271279536
5319424,272713876
1833524,271283194
1090587,268454746
3624538,265719361
3624538,263015706
6704539,263012226
7203044,268450248
4586920,254562662
4586920,255360814
6326483,265713868
5167424,268447071
1840398,268458456
1840398,265716655
7356032,265715564
3457105,265689804
2490668,251575746
6518282,262583002
1345496,260139361
5957542,262588764
5957542,263018186
7954950,260136746
3293342,262586338
2765827,258300341
562123,257434023
562123,256510709
562123,251579871
6658339,243846838
3340969,251594836
7886037,248360195
401135,256513666
1840398,257439013
1840398,255362101
1472774,255364830
3112253,251600046
4245078,249593460
4245078,253431983
5415823,251589723
6749689,249602013
2758846,247716770
2758846,247723508
1875494,249598840
3648,247312867
8770282,247720995
1467594,245635190
4186483,243850131
6658339,246474728
3300091,248355905
6012814,245645562
4041324,243832401
5748734,243840095
5167424,240387233
4186354,226856004
6012814,231059291
6012814,228555022
6012814,226852610
5599166,226854135
3908537,214053476
5006823,214056217
7276845,217363971
4217879,217371591
237098,209422544
3087108,208914634
1123105,102328043
1123105,141276565
5851196,208919908
1127104,200834400
4591784,143359493
624930,172822889
5356377,197777259
2882469,186532817
6276671,193082227
401590,191191165
2589557,188220928
2589557,188222139
606902,188218768
21089,188217343
1467594,167793173
5167424,184880633
7049534,184548676
153772,184550745
153772,184891205
21089,184543940
1840398,186534326
21089,180102796
3563741,177053066
4495950,180106878
6640660,174733080
4941466,178102985
3042456,180108631
1946717,173180057
6785153,177046139
5940840,177048675
2352418,177419652
181797,176722018
181797,171910068
578797,172825180
27977,173175036
27977,172815625
1133280,173177878
3278069,172160806
270976,168059121
3967514,171905550
1658970,172820072
2422053,167795625
5167424,172159225
1743098,171903792
3330507,166280372
4724353,164506866
4149313,167797665
4567126,169013619
1892740,168053931
398319,163850407
2809877,162446699
1840398,164505308
1135252,163854252
540334,158486660
673880,148281336
673880,157099010
5910524,159028529
2449733,146954366
3513284,157093908
5015638,155798560
3633,155802309
3104266,154702835
4963325,155800478
1135252,155039181
3513284,155042595
3756506,155040481
3756506,153374181
5481673,150591980
5481673,144792744
1848940,146950935
1848940,149113973
1119132,151369837
3338570,147734408
228569,151085090
1169616,151367825
5739523,151094197
5739523,151091071
2741696,151372205
2741696,151368970
11386,149115001
4575930,149113057
4575930,149116127
4575930,149117156
1060190,144793892
1060190,143928823
1467594,148287924
299250,148283412
5116031,149119678
3328086,146952468
3426074,147156173
6133609,146086260
1467594,139225605
1467594,141030568
177192,140765094
5326135,145537650
2504095,146946192
2172270,146949204
1640211,146947861
3715392,143924642
2132713,145552829
312148,144210136
3882818,143361902
1169616,145531785
1169616,145534992
3943057,143357542
540334,144208848
2172270,145527622
401590,145324959
4575930,143573561
1720208,144211235
1505425,143576957
1505425,143575837
5531219,141278908
239809,143574589
1090587,141506142
305417,136067270
4685413,142064605
1104365,134808529
2637841,142062824
5419102,141505046
5419102,141502124
5422296,140495926
72586,140770994
424528,137263770
1492,139226872
181797,136485275
181797,136489061
3043409,133427307
5481673,136483661
5481673,133145050
4367674,134567367
181797,133425736
1467594,132282909
1640211,134810016
3624615,132971836
2554183,132280693
181797,132292172
357820,123813849
5481673,129376405
5481673,129372507
5481673,129371472
2462430,131788814
97055,131148666
1456776,128207878
1456776,128629714
3651935,127354855
112832,125609976
606902,122834829
1253283,123809161
9281,127125877
1049973,125370337
338587,126080314
146597,127127165
5501660,123812382
3998326,124528895
2052718,122218509
1467594,118848254
3583593,122219134
3043409,123810335
2156169,122385534
2156169,123052824
343425,120179885
5162736,121434935
5162736,121432236
5029387,118853371
5391822,121027855
4610448,121024902
2636945,121253073
575533,121026728
2722246,120526513
1454077,118851713
2052718,117815320
4331199,116033133
3651935,116034091
1467594,106459836
1049554,108841129
2934816,68199423
3820637,107586256
3634351,105232662
4331199,107584194
1494229,104662731
1169616,105231331
1454077,101045953
578797,102104481
2445398,103701450
4021658,102115478
2504007,103708220
3075143,103704343
1640211,102695604
3633,102101620
4301269,99690990
1635917,100081660
3129684,100681700
540334,97357562
3129684,100679409
3129684,100678067
1494229,100077198
4521572,100677156
1834544,93490359
242425,99692983
286707,100675326
2445398,100080637
4591784,98585055
2836492,98169241
1123105,94681235
1123105,94328948
1203447,98157662
194876,94334785
3469713,96957998
2005823,96960293
1271767,93488568
3439838,95143937
288155,95142186
312148,95336304
3129684,96338711
3129684,95917978
4285877,94497391
1940098,95526900
3028714,96329542
1125835,93689342
2758846,95133024
2504095,93097034
1060190,93901227
1135252,95525138
2689632,94330625
1091553,95139047
3129684,93170196
3129684,93089730
3129684,94495200
1688956,93904662
540334,79312585
401590,79313491
3258084,78228452
1522373,78227953
1126742,75833989
1126742,75583498
2668077,78228916
3973567,75589782
3943057,76987548
2668077,75590334
1660209,76986879
2769522,70658724
27977,67535420
1249498,65734060
401590,68080561
2305880,66659916
1640211,67536139
27977,65733102
1840398,65330618
